atom_id,mapped_field,repo_law_name,joined_law_name,law_article,runtime_law_name,rca_class,label_correct
006c122a-8b95-5c40-b225-b8c4639280c4,has_hazardous_material,,산업안전보건기준에 관한 규칙,507,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0191cd5b-354c-532a-b736-93eafbddec89,has_elevator,,산업안전보건기준에 관한 규칙,159,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
033cb37c-c9de-5bba-b1cf-6903232cb47b,has_hazardous_material,,산업안전보건기준에 관한 규칙,430,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0415c8d6-c13f-5349-96af-efbafa73578e,is_multi_use,실내공기질법,실내공기질법,5,실내공기질법,NONBLANK_INHERITED,YES(short_form)
0602ed57-3b3c-5e59-8f78-d48e8f09f5f2,has_hazardous_material,,산업안전보건기준에 관한 규칙,448,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
06ad60a2-1493-596b-acf8-68cfd18e4834,has_scaffold,,산업안전보건기준에 관한 규칙,70,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
08e19d7f-7500-521c-ba7d-39294efb9dff,has_confined_space,,산업안전보건기준에 관한 규칙,623,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0926e004-422d-544f-8a09-0edb3f0d65a0,has_concrete_work,,산업안전보건기준에 관한 규칙,330,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
097b5adb-9e20-5f01-ac7d-dc306e6c83e1,has_grinding,,산업안전보건기준에 관한 규칙,122,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
09a926ec-20b9-5116-9763-9a8ca1c34c9e,has_dust_work,,산업안전보건기준에 관한 규칙,617,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
09ea181e-986d-5c79-a7bc-caba5afc9de7,has_hazardous_material,,산업안전보건기준에 관한 규칙,511,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0b9f7cd0-8b10-57e5-9035-0ca9d952ac2f,has_conveyor,,산업안전보건기준에 관한 규칙,86,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0bf218bc-d204-5ddd-a20f-75f1281c07fe,has_steel_frame,,산업안전보건기준에 관한 규칙,380,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0cf88fa3-e991-5c68-b82f-fa93f235cb79,has_pile_work,,산업안전보건기준에 관한 규칙,217,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0d3edc62-ea31-5972-b22d-1f5390dbd084,has_boiler,,산업안전보건기준에 관한 규칙,117,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0d48eec5-0461-5e3e-b27b-4dcd5f975ae0,has_dust_work,,산업안전보건기준에 관한 규칙,78,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0d50545f-8237-59e8-a012-12e34d0de950,has_diving,,산업안전보건기준에 관한 규칙,545,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
0d93e2f8-880d-58d8-acec-2dae8b5023ad,has_scaffold,,산업안전보건기준에 관한 규칙,54,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
10b85d0a-9091-5a3c-9d5c-a1ba88b2b8f3,has_dust_work,,산업안전보건기준에 관한 규칙,76,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
121eef87-844d-5682-809b-c312b1bc9930,has_high_place_work,,산업안전보건기준에 관한 규칙,186,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
1310878d-5959-50d3-aa4e-9bc28798d198,has_excavation,,산업안전보건기준에 관한 규칙,338,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
1326bd60-dfaf-59bc-8df1-00cfc9b8d47c,has_confined_space,,산업안전보건기준에 관한 규칙,619,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
1511cbc1-44e0-5fcc-9005-372b43b696c4,has_diving,,산업안전보건기준에 관한 규칙,530,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
15593878-aabc-5034-bd57-a9eecae5e3dc,has_diving,,산업안전보건기준에 관한 규칙,536,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
16ce5107-52c3-5e80-80b7-8c54ca0caf94,has_crane,,산업안전보건기준에 관한 규칙,86,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
17b44c74-9e68-5b7a-9b5c-216cb3c86ed2,has_crane,,산업안전보건기준에 관한 규칙,150,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
